GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"“i don’t understand,” o’brien kept repeating.","i dont understand, obrien kept repeating.",92,Named_Person,Named_Person,Yes,joey o’brien,joey obrien,92,,,0.0,camping on the sidewalk in hunters point while investigating a homicide that occurred while he was in jail,46,0.09359615296125412, camping on the sidewalk in hunters point while investigating a homicide that occurred while he was in jail, 46,0.09359615296125412
"more than anything, however, he begged for officers to bring over his two neat backpacks, which had his best clothes, documents, and “bits of silver.”","more than anything, however, he begged for officers to bring over his two neat backpacks, which had his best clothes, documents, and bits of silver.",100,Named_Person,Named_Person,Yes,joey o’brien,joey obrien,92,,,0.0,camping on the sidewalk in hunters point while investigating a homicide that occurred while he was in jail,46,0.09359615296125412, camping on the sidewalk in hunters point while investigating a homicide that occurred while he was in jail, 46,0.09359615296125412
"“the other stuff is under all that over there,” the officer said with a shrug. “you’re going to have to pick it up later.”",,0,Anonymous_Source,,No,,,100,police officer,,0.0,,,0.0,police officer ,,0.0
"as a recent batch of public records secured by city hall watchdog hazel williams shows, public works has bagged medications, wheelchairs, and even a mobility walker from unhoused people, taking them to the city’s storage facility on cesar chavez st.","despite promises from law enforcement and city officials that this property will be preserved, there is plenty of evidence that the citys hasty process of clearing encampments has left people without immediate access to essential supplies and equipment; as a recent batch of public records secured by city hall watchdog hazel williams shows, public works has bagged medications, wheelchairs, and even a mobility walker from unhoused people, taking them to the citys storage facility on cesar chavez st.",100,Named_Person,Documents,No,hazel williams,,0,,,0.0,city hall watchdog,a recent batch of public records secured by city hall watchdog hazel williams,0.5254534482955933, city hall watchdog, a recent batch of public records secured by city hall watchdog hazel williams,0.5254534482955933
"many unhoused people, including robinson, say it can be challenging to identify and retrieve their belongings at the facility.","many unhoused people, including robinson, say it can be challenging to identify and retrieve their belongings at the facility.",100,Named_Person,Named_Person,Yes,antonio robinson,antonio robinson,100,,,0.0,"when they succeed, they often find important pieces missing from their stash — a problem that has persisted over years of sweeps.,the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.,""i had bad experiences,”",the 38-year-old,0.28003358840942383," when they succeed, they often find important pieces missing from their stash — a problem that has persisted over years of sweeps.,the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.,""i had bad experiences,”", the 38-year-old,0.28003358840942383
"in a response to gazetteer's questions about potential breaches in protocol, public works spokesperson rachel gordon only noted that ""the policy clearly spells out how soiled items can be handled and our crews follow the policy and consistently apply its terms."" gordon said claims for lost property can be filed with the city attorney's office.","in a response to gazetteers questions about potential breaches in protocol, public works spokesperson rachel gordon only noted that the policy clearly spells out how soiled items can be handled and our crews follow the policy and consistently apply its terms.",99,Named_Person,Named_Person,Yes,rachel gordon,rachel gordon,100,public works spokesperson,public works spokesperson,1.0000001192092896,"in a response to gazetteer's questions about potential breaches in protocol,",public works spokesperson,0.16734230518341064,"public works spokesperson in a response to gazetteer's questions about potential breaches in protocol,",public works spokesperson public works spokesperson,0.6199430823326111
"instead, the city swooped down on the encampments at sixth and jessie streets earlier than scheduled, said julian highsmith, communications and policy director for the coalition on homelessness.","instead, the city swooped down on the encampments at sixth and jessie streets earlier than scheduled, said julian highsmith, communications and policy director for the coalition on homelessness.",100,Named_Person,Named_Person,Yes,julian highsmith,julian highsmith,100,"communications and policy director, coalition on homelessness",communications and policy director for the coalition on homelessness,0.8200076222419739,,communications and policy director for the coalition on homelessness,0.0,"communications and policy director, coalition on homelessness ",communications and policy director for the coalition on homelessness communications and policy director for the coalition on homelessness,0.7327758073806763
"“typically, with city sweeps, they give 72 hours of notice with location and time, and we were following that, but they didn’t follow that usual rule,” highsmith said.","typically, with city sweeps, they give 72 hours of notice with location and time, and we were following that, but they didnt follow that usual rule, highsmith said.",100,Named_Person,Named_Person,Yes,julian highsmith,julian highsmith,100,"communications and policy director, coalition on homelessness",communications and policy director for the coalition on homelessness,0.8200076222419739,,communications and policy director for the coalition on homelessness,0.0,"communications and policy director, coalition on homelessness ",communications and policy director for the coalition on homelessness communications and policy director for the coalition on homelessness,0.7327758073806763
"instead, a small group of protesters regrouped at city hall for a series of chants and short speeches, holding a symbolic police citation for breed that accused her of violating human rights.","instead, the city swooped down on the encampments at sixth and jessie streets earlier than scheduled, said julian highsmith, communications and policy director for the coalition on homelessness.",100,Anonymous_Groups,Named_Person,No,protesters,julian highsmith,8,,communications and policy director for the coalition on homelessness,0.0,regrouped at city hall for a series of chants and short speeches,communications and policy director for the coalition on homelessness,0.2493484616279602, regrouped at city hall for a series of chants and short speeches,communications and policy director for the coalition on homelessness communications and policy director for the coalition on homelessness,0.2530285716056824
highsmith told gazetteer he believes the city may have gotten wind of the group’s planned sweep disruption and undercut it in order to prevent unhoused people from organizing with their advocates during an enforcement.,highsmith told gazetteer he believes the city may have gotten wind of the groups planned sweep disruption and undercut it in order to prevent unhoused people from organizing with their advocates during an enforcement.,100,Named_Person,Named_Person,Yes,julian highsmith,julian highsmith,100,"communications and policy director, coalition on homelessness",communications and policy director for the coalition on homelessness,0.8200076222419739,,communications and policy director for the coalition on homelessness,0.0,"communications and policy director, coalition on homelessness ",communications and policy director for the coalition on homelessness communications and policy director for the coalition on homelessness,0.7327758073806763
"“i personally think it’s a little suspicious to do the sweep earlier. it doesn’t seem like the city wants attention on the encampment sweeps, and i don’t think they want people to see what happens during that process,” he said.","it doesnt seem like the city wants attention on the encampment sweeps, and i dont think they want people to see what happens during that process, he said.",99,Named_Person,Named_Person,Yes,julian highsmith,julian highsmith,100,"communications and policy director, coalition on homelessness",communications and policy director for the coalition on homelessness,0.8200076222419739,,communications and policy director for the coalition on homelessness,0.0,"communications and policy director, coalition on homelessness ",communications and policy director for the coalition on homelessness communications and policy director for the coalition on homelessness,0.7327758073806763
"when asked where he would move next, he shrugged and noted in his characteristic whisper that he was staying in the neighborhood.","when asked where he would move next, he shrugged and noted in his characteristic whisper that he was staying in the neighborhood.",100,Named_Person,Named_Person,Yes,antonio robinson,antonio robinson,100,,,0.0,"when they succeed, they often find important pieces missing from their stash — a problem that has persisted over years of sweeps.,the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.,""i had bad experiences,”",the 38-year-old,0.28003358840942383," when they succeed, they often find important pieces missing from their stash — a problem that has persisted over years of sweeps.,the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.,""i had bad experiences,”", the 38-year-old,0.28003358840942383
"“it’s quiet here,” he said.","i had bad experiences, he said.",90,Named_Person,Named_Person,Yes,antonio robinson,antonio robinson,100,,,0.0,"when they succeed, they often find important pieces missing from their stash — a problem that has persisted over years of sweeps.,the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.,""i had bad experiences,”",the 38-year-old,0.28003358840942383," when they succeed, they often find important pieces missing from their stash — a problem that has persisted over years of sweeps.,the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.,""i had bad experiences,”", the 38-year-old,0.28003358840942383
there were 178 people on the department of homelessness and supportive housing’s online waitlist for shelter on monday afternoon.,there were 178 people on the department of homelessness and supportive housings online waitlist for shelter on monday afternoon.,99,Documents,Named_Organization,No,online waitlist,department of homelessness and supportive housing,12,,,0.0,,,0.0, , ,0.0
,"in order to bring public attention to the moral question of sweeps, the coalition on homelessness and other unhoused advocates planned to crash an encampment sweep in soma last thursday, which had been scheduled for 12:30 p.m.",0,,Named_Organization,No,,coalition on homelessness,0,,,0.0,,,0.0,, ,0.0
,"the group planned live performances, speeches, and outreach, to take place at the same time as sfpd and department of public works enforcement.",0,,Named_Organization,No,,coalition on homelessness,0,,,0.0,,,0.0,, ,0.0
,"the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0,,Named_Person,No,,antonio robinson,0,,,0.0,,the 38-year-old,0.0,, the 38-year-old,0.0
,"on thursday morning, as the laughter of department workers and police swirled around him, robinson packed his things into a jumble of luggage, awkwardly piled up on a too-small wagon.",0,,Named_Person,No,,antonio robinson,0,,,0.0,,the 38-year-old,0.0,, the 38-year-old,0.0
,robinson did not accept it.,0,,Named_Person,No,,antonio robinson,0,,,0.0,,the 38-year-old,0.0,, the 38-year-old,0.0
,all they do is tell me to go back to the hunters point navigation center.,0,,Named_Person,No,,antonio robinson,0,,,0.0,,the 38-year-old,0.0,, the 38-year-old,0.0
,and i dont want to do that.,0,,Named_Person,No,,antonio robinson,0,,,0.0,,the 38-year-old,0.0,, the 38-year-old,0.0
,"when they succeed, they often find important pieces missing from their stash  a problem that has persisted over years of sweeps.",0,,Named_Person,No,,antonio robinson,0,,,0.0,,the 38-year-old,0.0,, the 38-year-old,0.0
,it was a similar story for robinson in hunters point.,0,,Named_Person,No,,antonio robinson,0,,,0.0,,the 38-year-old,0.0,, the 38-year-old,0.0
,"its quiet here, he said.",0,,Named_Person,No,,antonio robinson,0,,,0.0,,the 38-year-old,0.0,, the 38-year-old,0.0
,"then he piled one last bag on his already overloaded wagon, pulled it across the street from his old camp, and sat down on the sidewalk to figure it out.",0,,Named_Person,No,,antonio robinson,0,,,0.0,,the 38-year-old,0.0,, the 38-year-old,0.0
,"after listening for about two minutes, an officer told him that he was being detained for illegal lodging, then put obrien in cuffs and led him to a patrol vehicle away from his camp.",0,,Named_Person,No,,joey obrien,0,,,0.0,,46,0.0,, 46,0.0
,"as it turned out, obrien had a warrant for failing to appear for a previous court date.",0,,Named_Person,No,,joey obrien,0,,,0.0,,46,0.0,, 46,0.0
,"obrien was polite and contrite, admitting that he had broken several windows in the past while suffering a mental breakdown.",0,,Named_Person,No,,joey obrien,0,,,0.0,,46,0.0,, 46,0.0
,"eventually, an officer brought a black backpack to obrien, but gestured to the truck, now indiscriminately piled high with his property.",0,,Named_Person,No,,joey obrien,0,,,0.0,,46,0.0,, 46,0.0
,hazel williams,0,,Named_Person,No,,hazel williams,0,,city hall watchdog,0.0,,city hall watchdog,0.0,,city hall watchdog city hall watchdog,0.0
,gordon said claims for lost property can be filed with the city attorneys office.,0,,Named_Person,No,,rachel gordon,0,,public works spokesperson,0.0,,public works spokesperson,0.0,,public works spokesperson public works spokesperson,0.0
,i personally think its a little suspicious to do the sweep earlier.,0,,Named_Person,No,,julian highsmith,0,,communications and policy director for the coalition on homelessness,0.0,,communications and policy director for the coalition on homelessness,0.0,,communications and policy director for the coalition on homelessness communications and policy director for the coalition on homelessness,0.0
,mayor breeds office did not respond to requests for comment.,0,,Named_Person,No,,london breed,0,,mayor,0.0,,mayor,0.0,,mayor mayor,0.0
,"between december 2022 and june of this year, a federal injunction prevented the city from penalizing people for sleeping on public property without an alternative offer for shelter.",0,,Documents,No,,,100,,,0.0,,a federal injunction,0.0,, a federal injunction,0.0
,"but in june, the supreme court green-lit such penalties, prompting gov. gavin newsom to order california city officials to move urgently to clear illegal encampments around the state.",0,,Documents,No,,supreme court,0,,,0.0,,supreme court,0.0,, supreme court,0.0
