,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
27,13-pilot-curb-evictions_vv4,0.9285714285714286,0.9230769230769231,0.8571428571428571,0.7692307692307693,0.7692307692307693,0.8333333333333334,0.7692307692307693,0.07692307692307693,0.07692307692307693,0.6428571428571429,0.07142857142857142,0.5882352941176471,13.0,10.0,20.0,34.0
28,13-pilot-curb-evictions_vv5,0.9285714285714286,0.6923076923076923,0.6428571428571429,0.6153846153846154,0.6153846153846154,0.8888888888888888,0.6153846153846154,0.07692307692307693,0.23076923076923078,0.5,0.07142857142857142,0.6410256410256411,13.0,8.0,25.0,39.0
29,14-many-police-calls_avg,0.8869565217391303,0.8634920634920634,0.7652173913043478,0.8253968253968255,0.8253968253968255,0.9555555555555555,0.8253968253968255,0.24126984126984122,0.33015873015873015,0.7304347826086957,0.11304347826086958,0.17818847818847822,20.4,16.8,5.2,28.2
30,14-many-police-calls_vv1,0.9130434782608695,0.8571428571428571,0.782608695652174,0.8095238095238095,0.8095238095238095,0.9444444444444444,0.8095238095238095,0.2857142857142857,0.2857142857142857,0.7391304347826086,0.08695652173913043,0.17857142857142858,21.0,17.0,5.0,28.0
31,14-many-police-calls_vv2,0.9130434782608695,0.8571428571428571,0.782608695652174,0.8095238095238095,0.8095238095238095,0.9444444444444444,0.8095238095238095,0.23809523809523808,0.23809523809523808,0.7391304347826086,0.08695652173913043,0.17857142857142858,21.0,17.0,5.0,28.0
32,14-many-police-calls_vv3,0.9130434782608695,0.8571428571428571,0.782608695652174,0.8095238095238095,0.8095238095238095,0.9444444444444444,0.8095238095238095,0.2857142857142857,0.2857142857142857,0.7391304347826086,0.08695652173913043,0.11538461538461539,21.0,17.0,3.0,26.0
33,14-many-police-calls_vv4,0.9130434782608695,0.8571428571428571,0.782608695652174,0.8095238095238095,0.8095238095238095,0.9444444444444444,0.8095238095238095,0.2857142857142857,0.2857142857142857,0.7391304347826086,0.08695652173913043,0.11538461538461539,21.0,17.0,3.0,26.0
34,14-many-police-calls_vv5,0.782608695652174,0.8888888888888888,0.6956521739130435,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.6956521739130435,0.21739130434782608,0.30303030303030304,18.0,16.0,10.0,33.0
35,15-Newsom-declares-emergency_avg,0.8933333333333333,0.7615384615384616,0.6799999999999999,0.6857142857142857,0.6714285714285715,0.8814141414141414,0.7164835164835165,0.22417582417582418,0.34725274725274724,0.31999999999999995,0.10666666666666666,0.2606951871657754,13.4,9.2,5.8,20.8
36,15-Newsom-declares-emergency_vv1,0.8666666666666667,0.7692307692307693,0.6666666666666666,0.6153846153846154,0.6153846153846154,0.8,0.6923076923076923,0.15384615384615385,0.46153846153846156,0.2,0.13333333333333333,0.11764705882352941,13.0,9.0,2.0,17.0
37,15-Newsom-declares-emergency_vv2,0.9333333333333333,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6428571428571429,0.9,0.7142857142857143,0.21428571428571427,0.21428571428571427,0.4,0.06666666666666667,0.3181818181818182,14.0,9.0,7.0,22.0
38,15-Newsom-declares-emergency_vv3,0.8666666666666667,0.6923076923076923,0.6,0.6153846153846154,0.6153846153846154,0.8888888888888888,0.6923076923076923,0.38461538461538464,0.38461538461538464,0.26666666666666666,0.13333333333333333,0.11764705882352941,13.0,8.0,2.0,17.0
39,15-Newsom-declares-emergency_vv4,0.9333333333333333,0.7857142857142857,0.7333333333333333,0.7142857142857143,0.7142857142857143,0.9090909090909091,0.7142857142857143,0.21428571428571427,0.21428571428571427,0.4,0.06666666666666667,0.375,14.0,10.0,9.0,24.0
40,15-Newsom-declares-emergency_vv5,0.8666666666666667,0.8461538461538461,0.7333333333333333,0.7692307692307693,0.7692307692307693,0.9090909090909091,0.7692307692307693,0.15384615384615385,0.46153846153846156,0.3333333333333333,0.13333333333333333,0.375,13.0,10.0,9.0,24.0
41,16-America's-Sleeping-Giant_avg,0.6461538461538461,0.9355555555555555,0.6,0.8784126984126983,0.8139682539682539,0.8706349206349205,0.8784126984126983,0.3212698412698412,0.4228571428571429,0.46153846153846156,0.3538461538461539,0.06607142857142856,8.4,6.8,1.0,14.0
42,16-America's-Sleeping-Giant_vv1,0.6923076923076923,0.8888888888888888,0.6153846153846154,0.8888888888888888,0.7777777777777778,0.875,0.8888888888888888,0.3333333333333333,0.4444444444444444,0.46153846153846156,0.3076923076923077,0.1875,9.0,7.0,3.0,16.0
43,16-America's-Sleeping-Giant_vv2,0.5384615384615384,1.0,0.5384615384615384,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.46153846153846156,0.46153846153846156,0.0,7.0,6.0,0.0,13.0
44,16-America's-Sleeping-Giant_vv3,0.6923076923076923,0.8888888888888888,0.6153846153846154,0.8888888888888888,0.7777777777777778,0.875,0.8888888888888888,0.4444444444444444,0.5555555555555556,0.46153846153846156,0.3076923076923077,0.07142857142857142,9.0,7.0,1.0,14.0
45,16-America's-Sleeping-Giant_vv4,0.7692307692307693,0.9,0.6923076923076923,0.9,0.8,0.8888888888888888,0.9,0.4,0.4,0.46153846153846156,0.23076923076923078,0.07142857142857142,10.0,8.0,1.0,14.0
46,16-America's-Sleeping-Giant_vv5,0.5384615384615384,1.0,0.5384615384615384,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.46153846153846156,0.46153846153846156,0.0,7.0,6.0,0.0,13.0
47,17-homelessness-santa-clara_avg,0.72,0.6964884135472371,0.51,0.7500178253119429,0.6783065953654189,0.9714285714285715,0.7500178253119429,0.3379322638146167,0.4611586452762923,0.5,0.27999999999999997,0.027705627705627706,14.4,10.0,0.6,20.6
48,17-homelessness-santa-clara_vv1,0.6,0.5833333333333334,0.35,0.6666666666666666,0.5833333333333334,1.0,0.6666666666666666,0.16666666666666666,0.4166666666666667,0.35,0.4,0.0,12.0,7.0,0.0,20.0
49,17-homelessness-santa-clara_vv2,0.85,0.7647058823529411,0.65,0.8235294117647058,0.7647058823529411,1.0,0.8235294117647058,0.47058823529411764,0.5294117647058824,0.65,0.15,0.09090909090909091,17.0,13.0,2.0,22.0
50,17-homelessness-santa-clara_vv3,0.55,0.6363636363636364,0.35,0.6363636363636364,0.5454545454545454,0.8571428571428571,0.6363636363636364,0.18181818181818182,0.36363636363636365,0.3,0.45,0.0,11.0,6.0,0.0,20.0
51,17-homelessness-santa-clara_vv4,0.75,0.7333333333333333,0.55,0.8,0.7333333333333333,1.0,0.8,0.4,0.4666666666666667,0.55,0.25,0.0,15.0,11.0,0.0,20.0
52,17-homelessness-santa-clara_vv5,0.85,0.7647058823529411,0.65,0.8235294117647058,0.7647058823529411,1.0,0.8235294117647058,0.47058823529411764,0.5294117647058824,0.65,0.15,0.047619047619047616,17.0,13.0,1.0,21.0
53,18-wyoming-primary-dems_avg,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.15384615384615383,0.15384615384615383,0.46153846153846156,0.0,0.5177522349936143,13.0,12.0,14.0,27.0
54,18-wyoming-primary-dems_vv1,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.0,0.5517241379310345,13.0,12.0,16.0,29.0
55,18-wyoming-primary-dems_vv2,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.0,0.5,13.0,12.0,13.0,26.0
56,18-wyoming-primary-dems_vv3,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.0,0.5185185185185185,13.0,12.0,14.0,27.0
57,18-wyoming-primary-dems_vv4,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.0,0.5185185185185185,13.0,12.0,14.0,27.0
58,18-wyoming-primary-dems_vv5,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0,0.5,13.0,12.0,13.0,26.0
59,19-oakland-sues-SW-airlines_avg,0.4833333333333333,0.8880952380952382,0.41666666666666663,0.7726190476190475,0.7726190476190475,0.86,0.7726190476190475,0.6619047619047619,0.6904761904761905,0.1833333333333333,0.5166666666666666,0.12380952380952381,5.8,4.2,2.0,14.0
60,19-oakland-sues-SW-airlines_vv1,0.6666666666666666,0.75,0.5,0.625,0.625,0.8333333333333334,0.625,0.75,0.75,0.25,0.3333333333333333,0.3333333333333333,8.0,5.0,6.0,18.0
61,19-oakland-sues-SW-airlines_vv2,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,0.0,4.0,4.0,0.0,12.0
62,19-oakland-sues-SW-airlines_vv3,0.5833333333333334,0.8571428571428571,0.5,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.4166666666666667,0.14285714285714285,7.0,4.0,2.0,14.0
63,19-oakland-sues-SW-airlines_vv4,0.5,0.8333333333333334,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.14285714285714285,6.0,4.0,2.0,14.0
64,19-oakland-sues-SW-airlines_vv5,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.75,0.75,0.16666666666666666,0.6666666666666666,0.0,4.0,4.0,0.0,12.0
65,2-Best-DDR-player_avg,0.8380952380952381,0.8106398348813209,0.6761904761904762,0.8311661506707946,0.8106398348813209,1.0,0.8311661506707946,0.40434468524251804,0.40434468524251804,0.30476190476190473,0.16190476190476188,0.28539300202839757,17.6,14.2,8.8,29.8
66,2-Best-DDR-player_vv1,0.8095238095238095,0.8235294117647058,0.6666666666666666,0.8235294117647058,0.8235294117647058,1.0,0.8235294117647058,0.35294117647058826,0.35294117647058826,0.2857142857142857,0.19047619047619047,0.27586206896551724,17.0,14.0,8.0,29.0
67,2-Best-DDR-player_vv2,0.8095238095238095,0.8235294117647058,0.6666666666666666,0.8235294117647058,0.8235294117647058,1.0,0.8235294117647058,0.4117647058823529,0.4117647058823529,0.3333333333333333,0.19047619047619047,0.3,17.0,14.0,9.0,30.0
68,2-Best-DDR-player_vv3,0.9047619047619048,0.7894736842105263,0.7142857142857143,0.8421052631578947,0.7894736842105263,1.0,0.8421052631578947,0.47368421052631576,0.47368421052631576,0.3333333333333333,0.09523809523809523,0.38235294117647056,19.0,15.0,13.0,34.0
69,2-Best-DDR-player_vv4,0.7142857142857143,0.8666666666666667,0.6190476190476191,0.8666666666666667,0.8666666666666667,1.0,0.8666666666666667,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.2857142857142857,0.125,15.0,13.0,3.0,24.0
70,2-Best-DDR-player_vv5,0.9523809523809523,0.75,0.7142857142857143,0.8,0.75,1.0,0.8,0.45,0.45,0.3333333333333333,0.047619047619047616,0.34375,20.0,15.0,11.0,32.0
71,20-bill-easier-access_avg,0.775,0.7300000000000001,0.55,0.7300000000000001,0.7300000000000001,1.0,0.4800000000000001,0.32999999999999996,0.48,0.3,0.225,0.23809523809523808,6.2,4.4,3.0,11.0
72,20-bill-easier-access_vv1,0.625,0.8,0.5,0.8,0.8,1.0,0.8,0.0,0.0,0.25,0.375,0.1111111111111111,5.0,4.0,1.0,9.0
73,20-bill-easier-access_vv2,1.0,0.625,0.625,0.625,0.625,1.0,0.0,0.625,1.0,0.375,0.0,0.42857142857142855,8.0,5.0,6.0,14.0
74,20-bill-easier-access_vv3,0.625,0.8,0.5,0.8,0.8,1.0,0.8,0.4,0.4,0.25,0.375,0.1111111111111111,5.0,4.0,1.0,9.0
75,20-bill-easier-access_vv4,1.0,0.625,0.625,0.625,0.625,1.0,0.0,0.625,1.0,0.375,0.0,0.42857142857142855,8.0,5.0,6.0,14.0
76,20-bill-easier-access_vv5,0.625,0.8,0.5,0.8,0.8,1.0,0.8,0.0,0.0,0.25,0.375,0.1111111111111111,5.0,4.0,1.0,9.0
77,21-trump-kamala-mispronounce_avg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8,0.0,0.475,3.0,3.0,3.4,6.4
78,21-trump-kamala-mispronounce_vv1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.625,3.0,3.0,5.0,8.0
79,21-trump-kamala-mispronounce_vv2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,3.0,3.0,1.0,4.0
80,21-trump-kamala-mispronounce_vv3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.625,3.0,3.0,5.0,8.0
81,21-trump-kamala-mispronounce_vv4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3.0,3.0,1.0,4.0
82,21-trump-kamala-mispronounce_vv5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.625,3.0,3.0,5.0,8.0
83,22-Judge-rules-breona-taylor_avg,0.609375,0.8722222222222222,0.53125,0.8722222222222222,0.8722222222222222,1.0,0.8722222222222222,0.4111111111111111,0.4111111111111111,0.40625,0.390625,0.12280701754385964,9.75,8.5,2.25,18.25
84,22-Judge-rules-breona-taylor_vv1,0.625,0.9,0.5625,0.9,0.9,1.0,0.9,0.4,0.4,0.4375,0.375,0.1111111111111111,10.0,9.0,2.0,18.0
85,22-Judge-rules-breona-taylor_vv3,0.625,0.8,0.5,0.8,0.8,1.0,0.8,0.4,0.4,0.375,0.375,0.15789473684210525,10.0,8.0,3.0,19.0
86,22-Judge-rules-breona-taylor_vv4,0.625,0.9,0.5625,0.9,0.9,1.0,0.9,0.4,0.4,0.4375,0.375,0.1111111111111111,10.0,9.0,2.0,18.0
87,22-Judge-rules-breona-taylor_vv5,0.5625,0.8888888888888888,0.5,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.375,0.4375,0.1111111111111111,9.0,8.0,2.0,18.0
88,23-black-landowners-11mins_avg,0.5875,0.7175252525252525,0.425,0.6811616161616161,0.6811616161616161,0.9555555555555555,0.6811616161616161,0.6076767676767676,0.722121212121212,0.3875,0.4125,0.17615143026907734,9.4,6.6,3.6,19.6
89,23-black-landowners-11mins_vv1,0.625,0.7,0.4375,0.7,0.7,1.0,0.7,0.7,0.8,0.4375,0.375,0.058823529411764705,10.0,7.0,1.0,17.0
90,23-black-landowners-11mins_vv2,0.6875,0.8181818181818182,0.5625,0.6363636363636364,0.6363636363636364,0.7777777777777778,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.4375,0.3125,0.1111111111111111,11.0,8.0,2.0,18.0
91,23-black-landowners-11mins_vv3,0.5625,0.6666666666666666,0.375,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.3125,0.4375,0.23809523809523808,9.0,6.0,5.0,21.0
92,23-black-landowners-11mins_vv4,0.5,0.625,0.3125,0.625,0.625,1.0,0.625,0.5,0.75,0.3125,0.5,0.2,8.0,5.0,4.0,20.0
93,23-black-landowners-11mins_vv5,0.5625,0.7777777777777778,0.4375,0.7777777777777778,0.7777777777777778,1.0,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.4375,0.4375,0.2727272727272727,9.0,7.0,6.0,22.0
94,24-what-happens-to-migrants_avg,0.6363636363636364,0.713095238095238,0.4545454545454545,0.6511904761904762,0.6511904761904762,0.9166666666666667,0.8464285714285715,0.6416666666666667,0.6416666666666667,0.38181818181818183,0.36363636363636365,0.3961041083099907,7.0,5.0,7.4,18.4
95,24-what-happens-to-migrants_vv1,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.5,0.5,0.75,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.2727272727272727,0.45454545454545453,0.3888888888888889,6.0,4.0,7.0,18.0
96,24-what-happens-to-migrants_vv2,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.5,0.5,0.36363636363636365,0.45454545454545453,0.45,6.0,4.0,9.0,20.0
97,24-what-happens-to-migrants_vv3,0.7272727272727273,0.625,0.45454545454545453,0.625,0.625,1.0,1.0,0.375,0.375,0.45454545454545453,0.2727272727272727,0.3125,8.0,5.0,5.0,16.0
98,24-what-happens-to-migrants_vv4,0.6363636363636364,0.8571428571428571,0.5454545454545454,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.8571428571428571,1.0,1.0,0.45454545454545453,0.36363636363636365,0.35294117647058826,7.0,6.0,6.0,17.0
99,24-what-happens-to-migrants_vv5,0.7272727272727273,0.75,0.5454545454545454,0.75,0.75,1.0,0.875,0.5,0.5,0.36363636363636365,0.2727272727272727,0.47619047619047616,8.0,6.0,10.0,21.0
100,25-ballot-access-trans_avg,0.5855855855855857,0.9375,0.5585585585585586,0.9251543209876543,0.9251543209876543,0.9876543209876543,0.9876543209876543,0.4370089786756453,0.5686728395061729,0.4954954954954955,0.41441441441441446,0.24224016511177118,21.666666666666668,20.333333333333332,12.666666666666666,49.666666666666664
101,25-ballot-access-trans_vv1,0.5945945945945946,1.0,0.5945945945945946,1.0,1.0,1.0,1.0,0.45454545454545453,0.5,0.5405405405405406,0.40540540540540543,0.32727272727272727,22.0,22.0,18.0,55.0
102,25-ballot-access-trans_vv3,0.43243243243243246,0.8125,0.35135135135135137,0.8125,0.8125,1.0,1.0,0.375,0.6875,0.32432432432432434,0.5675675675675675,0.3018867924528302,16.0,13.0,16.0,53.0
103,25-ballot-access-trans_vv4,0.7297297297297297,1.0,0.7297297297297297,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.48148148148148145,0.5185185185185185,0.6216216216216216,0.2702702702702703,0.0975609756097561,27.0,26.0,4.0,41.0
104,26-biden-harris-11M_avg,1.0,0.4,0.4,0.4,0.4,1.0,0.4,0.0,0.0,0.4,0.0,0.6833333333333332,1.0,0.4,2.2,3.2
105,26-biden-harris-11M_vv1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,3.0,4.0
106,26-biden-harris-11M_vv2,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,2.0,3.0
107,26-biden-harris-11M_vv3,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,2.0,3.0
108,26-biden-harris-11M_vv4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,2.0,3.0
109,26-biden-harris-11M_vv5,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,2.0,3.0
110,27-general-assembly-landlords_avg,0.8,0.9255952380952381,0.7411764705882353,0.9255952380952381,0.9255952380952381,1.0,0.9255952380952381,0.5125,0.5125,0.5294117647058824,0.2,0.34537891737891735,13.6,12.6,9.0,26.0
111,27-general-assembly-landlords_vv1,0.7058823529411765,0.9166666666666666,0.6470588235294118,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.5,0.5,0.5294117647058824,0.29411764705882354,0.32,12.0,11.0,8.0,25.0
112,27-general-assembly-landlords_vv2,0.7058823529411765,0.9166666666666666,0.6470588235294118,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.5,0.5,0.5294117647058824,0.29411764705882354,0.32,12.0,11.0,8.0,25.0
113,27-general-assembly-landlords_vv3,0.9411764705882353,0.9375,0.8823529411764706,0.9375,0.9375,1.0,0.9375,0.5625,0.5625,0.5882352941176471,0.058823529411764705,0.37037037037037035,16.0,15.0,10.0,27.0
114,27-general-assembly-landlords_vv4,0.8235294117647058,0.9285714285714286,0.7647058823529411,0.9285714285714286,0.9285714285714286,1.0,0.9285714285714286,0.5,0.5,0.35294117647058826,0.17647058823529413,0.34615384615384615,14.0,13.0,9.0,26.0
115,27-general-assembly-landlords_vv5,0.8235294117647058,0.9285714285714286,0.7647058823529411,0.9285714285714286,0.9285714285714286,1.0,0.9285714285714286,0.5,0.5,0.6470588235294118,0.17647058823529413,0.37037037037037035,14.0,13.0,10.0,27.0
116,28-scranton-ukrainian-weapons_avg,1.0,1.0,1.0,0.8181818181818181,0.8181818181818181,0.8181818181818181,0.8181818181818181,0.14545454545454548,0.14545454545454548,0.6363636363636364,0.0,0.5153846153846153,11.0,9.0,11.8,22.8
117,28-scranton-ukrainian-weapons_vv1,1.0,1.0,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.0,0.5,11.0,9.0,11.0,22.0
